t,Location,Velocity,Acceleration
4.769999999999943,-13.18686357362483,2.032575770728286,5.0
4.7799999999999425,-13.166287815917551,2.0825757707282833,5.0
4.789999999999942,-13.145212058210266,2.132575770728284,5.0
4.799999999999942,-13.123636300502987,2.182575770728281,5.0
4.809999999999942,-13.1015605427957,2.232575770728282,5.0
4.819999999999942,-13.078984785088423,2.282575770728279,5.0
4.8299999999999415,-13.055909027381135,2.3325757707282797,5.0
4.839999999999941,-13.032333269673858,2.382575770728277,5.0
4.849999999999941,-13.00825751196657,2.4325757707282776,5.0
4.859999999999941,-12.983681754259294,2.4825757707282747,5.0
4.869999999999941,-12.958605996552006,2.5325757707282754,5.0
4.87999999999994,-12.933030238844728,2.5825757707282726,5.0
4.88999999999994,-12.906954481137443,2.6325757707282733,5.0
4.89999999999994,-12.880378723430164,2.6825757707282705,5.0
4.90999999999994,-12.853302965722879,2.732575770728271,5.0
4.9199999999999395,-12.8257272080156,2.7825757707282683,5.0
4.929999999999939,-12.797651450308315,2.832575770728269,5.0
4.939999999999939,-12.769075692601035,2.882575770728266,5.0
4.949999999999939,-12.73999993489375,2.932575770728267,5.0
4.959999999999939,-12.710424177186471,2.982575770728264,5.0
4.9699999999999385,-12.680348419479186,3.032575770728265,5.0
4.979999999999938,-12.649772661771907,3.082575770728262,5.0
4.989999999999938,-12.618696904064622,3.1325757707282627,5.0
4.999999999999938,-12.587121146357344,3.18257577072826,5.0
5.009999999999938,-12.555045388650058,3.2325757707282605,5.0
5.019999999999937,-12.52246963094278,3.2825757707282577,5.0
5.029999999999937,-12.489393873235494,3.3325757707282584,5.0
5.039999999999937,-12.455818115528215,3.3825757707282555,5.0
5.049999999999937,-12.42174235782093,3.4325757707282563,5.0
5.0599999999999365,-12.387166600113652,3.4825757707282534,5.0
5.069999999999936,-12.352090842406366,3.532575770728254,5.0
5.079999999999936,-12.316515084699088,3.5825757707282513,5.0
5.089999999999936,-12.280439326991804,3.632575770728252,5.0
5.099999999999936,-12.243863569284526,3.682575770728249,5.0
5.1099999999999355,-12.20678781157724,3.73257577072825,5.0
5.119999999999935,-12.169212053869963,3.782575770728247,5.0
5.129999999999935,-12.131136296162676,3.8325757707282477,5.0
5.139999999999935,-12.092560538455398,3.882575770728245,5.0
5.149999999999935,-12.053484780748114,3.9325757707282456,5.0
5.159999999999934,-12.013909023040835,3.9825757707282428,5.0
5.169999999999934,-11.97383326533355,4.0325757707282435,5.0
5.179999999999934,-11.933257507626273,4.082575770728241,5.0
5.189999999999934,-11.892181749918988,4.132575770728241,5.0
5.199999999999934,-11.850605992211708,4.1825757707282385,5.0
5.209999999999933,-11.808530234504424,4.232575770728239,5.0
5.219999999999933,-11.765954476797145,4.282575770728236,5.0
5.229999999999933,-11.72287871908986,4.332575770728237,5.0
5.239999999999933,-11.679302961382582,4.382575770728234,5.0
5.2499999999999325,-11.635227203675298,4.432575770728235,5.0
5.259999999999932,-11.590651445968021,4.482575770728232,5.0
5.269999999999932,-11.545575688260737,4.532575770728233,5.0
5.279999999999932,-11.499999930553457,4.58257577072823,5.0
5.289999999999932,-11.453924172846174,4.632575770728231,5.0
5.299999999999931,-11.407348415138895,4.682575770728228,5.0
5.309999999999931,-11.36027265743161,4.7325757707282285,5.0
5.319999999999931,-11.312696899724333,4.782575770728226,5.0
5.329999999999931,-11.264621142017049,4.832575770728226,5.0
5.339999999999931,-11.21604538430977,4.882575770728224,5.0
5.34999999999993,-11.166969626602485,4.932575770728224,5.0
5.35999999999993,-11.11739386889521,4.982575770728221,5.0
5.36999999999993,-11.067318111187923,5.032575770728222,5.0
5.37999999999993,-11.016742353480646,5.082575770728219,5.0
5.3899999999999295,-10.965666595773362,5.13257577072822,5.0
5.399999999999929,-10.914090838066084,5.182575770728217,5.0
5.409999999999929,-10.862015080358798,5.232575770728218,5.0
5.419999999999929,-10.80943932265152,5.282575770728215,5.0
5.429999999999929,-10.756363564944236,5.332575770728216,5.0
5.4399999999999284,-10.70278780723696,5.382575770728213,5.0
5.449999999999928,-10.648712049529674,5.432575770728214,5.0
5.459999999999928,-10.594136291822398,5.482575770728211,5.0
5.469999999999928,-10.539060534115112,5.5325757707282115,5.0
5.479999999999928,-10.483484776407836,5.582575770728209,5.0
5.489999999999927,-10.427409018700551,5.632575770728209,5.0
5.499999999999927,-10.370833260993274,5.6825757707282065,5.0
5.509999999999927,-10.313757503285988,5.732575770728207,5.0
5.519999999999927,-10.256181745578713,5.782575770728204,5.0
5.5299999999999265,-10.198105987871427,5.832575770728205,5.0
5.539999999999926,-10.139530230164151,5.882575770728202,5.0
5.549999999999926,-10.080454472456866,5.932575770728203,5.0
5.559999999999926,-10.020878714749589,5.9825757707282,5.0
5.569999999999926,-9.960802957042304,6.032575770728201,5.0
5.5799999999999255,-9.900227199335028,6.082575770728198,5.0
5.589999999999925,-9.839151441627743,6.132575770728199,5.0
5.599999999999925,-9.777575683920467,6.182575770728196,5.0
5.609999999999925,-9.71549992621318,6.232575770728197,5.0
5.619999999999925,-9.652924168505905,6.282575770728194,5.0
5.629999999999924,-9.58984841079862,6.332575770728194,5.0
5.639999999999924,-9.526272653091343,6.382575770728192,5.0
5.649999999999924,-9.46219689538406,6.432575770728192,5.0
5.659999999999924,-9.397621137676783,6.4825757707281895,5.0
5.6699999999999235,-9.332545379969499,6.53257577072819,5.0
5.679999999999923,-9.266969622262222,6.582575770728187,5.0
5.689999999999923,-9.200893864554937,6.632575770728188,5.0
5.699999999999923,-9.134318106847658,6.682575770728185,5.0
5.709999999999923,-9.067242349140379,6.732575770728186,5.0
5.7199999999999225,-8.999666591433101,6.782575770728183,5.0
5.729999999999922,-8.931590833725817,6.832575770728184,5.0
5.739999999999922,-8.863015076018538,6.882575770728181,5.0
5.749999999999922,-8.793939318311253,6.932575770728182,5.0
5.759999999999922,-8.72436356060398,6.982575770728179,5.0
5.769999999999921,-8.654287802896693,7.0325757707281795,5.0
5.779999999999921,-8.583712045189419,7.082575770728177,5.0
5.789999999999921,-8.512636287482135,7.132575770728177,5.0
